Time [s], Analyzer Name, Decoded Protocol Result
7.371454000000000,pin5,'1' (0x01)
7.376038000000000,pin5,0 (0x30)
7.380622000000000,pin5,'16' (0x10)
7.385205000000000,pin5,'1' (0x01)
7.389789000000000,pin5,'15' (0x0F)
7.394372000000000,pin5,'0' (0x00)
7.398956000000000,pin5,'1' (0x01)
7.403540000000000,pin5,'1' (0x01)
7.408123000000000,pin5,'0' (0x00)
7.412707000000000,pin5,'0' (0x00)
7.417290000000000,pin5,'0' (0x00)
7.421874000000000,pin5,'0' (0x00)
7.426458000000000,pin5,'0' (0x00)
7.431041000000000,pin5,'0' (0x00)
7.435625000000000,pin5,'0' (0x00)
7.440209000000000,pin5,'0' (0x00)
7.444792000000000,pin5,'0' (0x00)
7.449376000000000,pin5,'165' (0xA5)
7.453959000000000,pin5,'0' (0x00)
7.458543000000000,pin5,'199' (0xC7)
7.481225000000000,pin4,'252' (0xFC)
7.485738000000000,pin4,a (0x61)
7.490251000000000,pin4,'1' (0x01)
7.494765000000000,pin4,0 (0x30)
7.499278000000000,pin4,'16' (0x10)
7.503791000000000,pin4,'0' (0x00)
7.508305000000000,pin4,'0' (0x00)
7.512818000000000,pin4,'0' (0x00)
7.517332000000000,pin4,'0' (0x00)
7.521845000000000,pin4,'0' (0x00)
7.526358000000000,pin4,'0' (0x00)
7.530872000000000,pin4,'0' (0x00)
7.535385000000000,pin4,'0' (0x00)
7.539898000000000,pin4,'0' (0x00)
7.544412000000000,pin4,'0' (0x00)
7.548925000000000,pin4,'0' (0x00)
7.553439000000000,pin4,'0' (0x00)
7.557952000000000,pin4,'0' (0x00)
7.562465000000000,pin4,'0' (0x00)
7.566979000000000,pin4,'0' (0x00)
7.571492000000000,pin4,'0' (0x00)
7.576006000000000,pin4,^ (0x5E)
8.763337000000000,pin5,'252' (0xFC)
8.767920000000000,pin5,B (0x42)
8.772504000000000,pin5,'1' (0x01)
8.777087000000000,pin5,0 (0x30)
8.781670999999999,pin5,'16' (0x10)
8.786255000000001,pin5,'2' (0x02)
8.790838000000001,pin5,'0' (0x00)
8.795422000000000,pin5,'0' (0x00)
8.800005000000001,pin5,'0' (0x00)
8.804589000000000,pin5,'0' (0x00)
8.809172999999999,pin5,'0' (0x00)
8.813756000000000,pin5,'0' (0x00)
8.818339999999999,pin5,'0' (0x00)
8.822924000000000,pin5,'0' (0x00)
8.827507000000001,pin5,'0' (0x00)
8.832091000000000,pin5,'0' (0x00)
8.836674000000000,pin5,'0' (0x00)
8.841258000000000,pin5,'0' (0x00)
8.845841999999999,pin5,'0' (0x00)
8.850425000000000,pin5,'0' (0x00)
8.855009000000001,pin5,'0' (0x00)
8.859591999999999,pin5,{ (0x7B)
8.880655000000001,pin4,'252' (0xFC)
8.885168000000000,pin4,b (0x62)
8.889681000000000,pin4,'1' (0x01)
8.894195000000000,pin4,0 (0x30)
8.898707999999999,pin4,'16' (0x10)
8.903221000000000,pin4,'2' (0x02)
8.907735000000001,pin4,'0' (0x00)
8.912248000000000,pin4,'0' (0x00)
8.916762000000000,pin4,'1' (0x01)
8.921275000000000,pin4,'1' (0x01)
8.925788000000001,pin4,'29' (0x1D)
8.930301999999999,pin4,'0' (0x00)
8.934815000000000,pin4,'5' (0x05)
8.939328000000000,pin4,'0' (0x00)
8.943842000000000,pin4,'0' (0x00)
8.948354999999999,pin4,'0' (0x00)
8.952869000000000,pin4,'165' (0xA5)
8.957382000000001,pin4,'0' (0x00)
8.961895000000000,pin4,'0' (0x00)
8.966409000000001,pin4,'0' (0x00)
8.970922000000000,pin4,'0' (0x00)
8.975436000000000,pin4,'146' (0x92)
9.001007000000000,pin5,'252' (0xFC)
9.005591000000001,pin5,B (0x42)
9.010175000000000,pin5,'1' (0x01)
9.014758000000000,pin5,0 (0x30)
9.019342000000000,pin5,'16' (0x10)
9.023925000000000,pin5,'3' (0x03)
9.028509000000000,pin5,'0' (0x00)
9.033092999999999,pin5,'0' (0x00)
9.037675999999999,pin5,'0' (0x00)
9.042260000000001,pin5,'0' (0x00)
9.046844000000000,pin5,'0' (0x00)
9.051427000000000,pin5,'0' (0x00)
9.056011000000000,pin5,'0' (0x00)
9.060594000000000,pin5,'0' (0x00)
9.065178000000000,pin5,'0' (0x00)
9.069762000000001,pin5,'0' (0x00)
9.074344999999999,pin5,'0' (0x00)
9.078929000000000,pin5,'0' (0x00)
9.083512000000001,pin5,'0' (0x00)
9.088096000000000,pin5,'0' (0x00)
9.092680000000000,pin5,'0' (0x00)
9.097263000000000,pin5,z (0x7A)
9.122018000000001,pin4,'252' (0xFC)
9.126531000000000,pin4,b (0x62)
9.131045000000000,pin4,'1' (0x01)
9.135558000000000,pin4,0 (0x30)
9.140071000000001,pin4,'16' (0x10)
9.144584999999999,pin4,'3' (0x03)
9.149098000000000,pin4,'0' (0x00)
9.153611000000000,pin4,'0' (0x00)
9.158125000000000,pin4,'4' (0x04)
9.162637999999999,pin4,'0' (0x00)
9.167152000000000,pin4,'150' (0x96)
9.171665000000001,pin4,'157' (0x9D)
9.176178000000000,pin4,'0' (0x00)
9.180692000000001,pin4,'0' (0x00)
9.185205000000000,pin4,'0' (0x00)
9.189719000000000,pin4,'0' (0x00)
9.194232000000000,pin4,'0' (0x00)
9.198745000000001,pin4,'0' (0x00)
9.203258999999999,pin4,'0' (0x00)
9.207772000000000,pin4,'0' (0x00)
9.212285000000000,pin4,'0' (0x00)
9.216799000000000,pin4,# (0x23)
9.242819000000001,pin5,'252' (0xFC)
9.247403000000000,pin5,A (0x41)
